 Date , SP500 , MSFT-US , AAPL-US , AMZN-US , BRK.B-US , FB-US , JNJ-US , JPM-US , GOOG-US , GOOGL-US , XOM-US , BAC-US , UNH-US , PFE-US , V-US , VZ-US , PG-US , T-US , INTC-US , CVX-US , WFC-US , NTRS-US , SBAC-US , ROK-US , CLX-US , FE-US , MAT-US , UAA-US , NFX-US , COTY-US , NWS-US 
 28/02/2017 ,-0.0010312,-0.0015607,-0.0006565,-0.0075283,0.0030427,-0.0091381,0.0016392,0.0086262,-0.0029069,-0.002856,-0.0025759,0.0081699,-0.0005439,0.0005863,-0.0024955,-0.0066054,0.0018703,0.0014379,-0.0060407,0.0075228,-0.0018969,0.0031006,0.0290667,-0.0010577,0.0049214,0.0194907,-0.0103846,-0.0386946,0.0002743,-0.0010636,-0.011236
 01/03/2017 ,0.0066509,0.0126307,0.013779,0.0000352,0.0206102,0.0069612,0.0111844,0.0087293,0.0077095,0.0063074,0.016157,0.0051241,0.0073176,0.0043769,0.0028173,0.0050444,0.0066996,0.0062234,0.0022315,0.0085018,0.0104889,0.0072095,-0.0068871,0.0117126,0.0052034,-0.0165161,-0.0146549,-0.0062711,-0.0062213,0.0259534,0.0075188
 02/03/2017 ,-0.0053576,-0.0105119,-0.0074286,-0.0048882,-0.0110761,-0.0024072,-0.0009698,-0.0184299,-0.0038616,-0.007544,0.0060388,-0.0175233,-0.0060004,0.0014509,-0.005281,0.0058361,-0.0053611,0.0040572,-0.0005567,-0.0027272,-0.0178989,-0.0122989,-0.0028544,-0.0148054,0.0029927,0.0060414,-0.0070478,0.0160194,0.0065699,-0.0330749,-0.011194
 03/03/2017 ,0.000924,0.004063,0.0072057,0.0031634,-0.001648,0.0039523,0.0030792,0.0061801,-0.0017819,0.0001649,-0.0131641,0.0055337,0.0049592,0.0029053,0.0054354,0.0007993,-0.0033039,-0.0009512,-0.001113,-0.001846,0.0006799,0.0033933,-0.004071,-0.0011099,-0.001968,0.0018939,0.0031534,-0.0171838,-0.00948,-0.0005333, -   
 06/03/2017 ,0.0000337,0.0046898,-0.0001792,0.0016327,-0.000228,0.0039451,0.0056905,-0.0035772,0.0010037,0.0004841,0.0047306,-0.0031584,0.0075853,0.0005823,0.0046312, -   ,0.00534,0.0031076,-0.0061471,-0.0007063,0.0011958,-0.0039745,0.009024,0.0045905,0.0045528,-0.0187968,0.0023612,-0.0262263,-0.0098495,0.0161028,0.0076045
 07/03/2017 ,-0.0009913,0.0032716,0.003308,0.0006387,-0.0015947,0.0019704,0.0101974,-0.00251,0.0054508,0.0045913,-0.0070992,-0.0003966,-0.0008904,0.0035428,0.0007865,-0.0112,0.0016641,-0.0004774,0.0073155,-0.0152369,-0.0022248,0.0066053,0.0058393,0.0039877,0.0031509,-0.0012813,-0.0149606,-0.0130326,-0.0159166,-0.0105263,-0.0151515
 08/03/2017 ,-0.0028821,0.0113599,0.0003599,0.0029481,-0.0052305,0.004156,0.0028283,-0.015861,0.0022315,0.0006095,-0.016029,-0.0132812,0.0017899, -   ,-0.0023551,-0.00284,0.001333,-0.0026265,-0.0014017,-0.018535,-0.0125529,-0.0042551,-0.0037365,-0.0070725,0.0002933,0.0061449,0.0031936,-0.0308861,-0.0469233,-0.0074153,-0.0077519
 09/03/2017 ,0.0005839,-0.0070563,-0.0004324,0.0023502,-0.0018782,0.0037758,0.0109969,-0.0003274,0.0032057,0.0048612,0.012773, -   ,-0.0008327,0.0050179,0.0010111,0.001219,0.0022187,0.0019113,0.0061798,0.0066785,0.004277,-0.0004473,0.0194998,-0.0065284,0.0021936,0.0016104,0.0015899,0.001569,0.0252076,-0.0047925,-0.0077519
 10/03/2017 ,0.0000337,-0.0027645,-0.0007903,-0.0052975,-0.0057955,-0.0008639,0.0013489,-0.0072865,-0.0000356,-0.0015011,-0.010068,-0.0120999,0.0092624,-0.0008789,0.0025699,-0.0030302,0.0029736,0.0076136,-0.005814,-0.0070916,-0.0022042,-0.0077778,0.0044338,0.0055389,0.0043645,0.0016021,0.0051161,-0.0031056,-0.0174685,0.0202991,-0.0038911
 13/03/2017 ,0.0008054,-0.0046149,0.0025206,0.0033108,0.0005705,0.0064163,0.006755,0.0005477,0.0018246,0.0043563,-0.0009816, -   ,0.0012943,-0.0008789,0.0034522,0.0028379,0.0027454,0.0035529,-0.019247,-0.0104968,-0.0022099,0.0065001,-0.0021206,0.0009721,0.0010863,-0.0041625,-0.0058572,-0.0114167,0.0055361,0.0084032,-0.0118109
 14/03/2017 ,-0.0013088,-0.0018596,-0.0022254,-0.001195,-0.0027965,-0.0010039,0.0014977,0.0053837,0.002347,0.0025007,-0.0001236,0.0051607,-0.0035363,0.0058789,-0.0042255,-0.0016182,-0.0028491,-0.0068428,0.0034232,-0.0102332,0.0046161,0.0020103,-0.0125011,-0.0063229,-0.0026086,-0.0012887,-0.0059217,0.0010526,0.0150531,-0.0099377,0.0119521
 15/03/2017 ,0.0062945,0.0030983,0.0075317,-0.0015919,-0.0017716,0.0030871,0.0150334,-0.0007623,-0.0004601,0.0005185,0.0079899,-0.008271,0.0142891,0.0119813,0.0018941,0.0178644,0.0043957,0.0106786,0.0045795,0.007402,-0.0032258,-0.0068776,0.0010294,0.0238843,0.0083629,0.0160824,0.0126632,0.0231335,0.0042894,0.0073684,0.0117646
 16/03/2017 ,-0.0026511,-0.0016989,-0.0002133,-0.0021981,-0.006109,-0.0014979,0.000156,-0.0042377,-0.0002945,-0.0006088,0.0004876,-0.0007923,-0.0044748,-0.0040498,-0.0029895,0.0003999, -   ,-0.003756,-0.000853,-0.0087309,0.007815,0.0005559,-0.0095514,-0.008095,-0.0046879,-0.010804,-0.0085971,0.0195473,-0.0124575,0.0078287,0.0078125
 17/03/2017 ,-0.0022905,-0.0006162,-0.0071633,-0.0013826,-0.0061533,-0.0035628,-0.0030361,-0.0125234,0.0005989,-0.0014994,-0.0003658,-0.0142744,-0.0081243,-0.0040626,-0.0001108,0.003985,-0.0049208,0.0004695,-0.0011328,-0.002963,-0.0117905,-0.0158694,-0.0010365,-0.0023663,-0.0062858,0.0044844,0.0039124,-0.025641,-0.014012,0.0010304, -   
 20/03/2017 ,-0.0020057,0.0003082,0.0075499,0.0064121,-0.0013349,0.0016463,0.0002346,-0.0026588,-0.0018941,-0.0018057,0.0034263,-0.0056955,-0.0113576,-0.0005814,-0.0122937,-0.00357,0.0028584,-0.0044589,0.0016962,0.0036358,-0.0143661,-0.0056485,0.012192,-0.0005127,-0.0009448,-0.0076924,-0.0132554,0.0108359,0.0117268,-0.0133952,-0.0076924
 21/03/2017 ,-0.0148362,-0.0150332,-0.0159737,-0.0182106,-0.015625,-0.0187035,-0.008802,-0.0328687,-0.0245948,-0.022895,-0.0040165,-0.0604082,-0.0057508,-0.0066707,-0.0159794,-0.006339,-0.0012047,-0.0087161,-0.0154536,-0.0001849,-0.0359055,-0.0236372,-0.0011091,-0.0177775,-0.0036952,0.0139023,-0.0204081,-0.026653,-0.0178829,-0.0272965,-0.0115385
 22/03/2017 ,0.0023261,0.0141921,0.0112624,0.0090787,0.0001772,0.0120351,-0.0062181,0.0073655,-0.0027888,0.0003767,-0.0024401,0.0128036,-0.0065424,0.0049563,0.0076266,-0.0083783,-0.0035045,-0.0106888,0.004259,0.0068741,-0.0036016,0.0074482,-0.0010256,0.004483,-0.0055823,-0.0028572,0.0040064,0.0252417,-0.0147667,-0.0102317, -   
 23/03/2017 ,-0.0000043,-0.001078,-0.0024068,-0.0009668,0.0013557,0.0003585,-0.0015861,0.0020636,-0.0041657,-0.002068,0.0028176,0.0013022,-0.0056547,-0.0008743,0.0044081,-0.002211,-0.00154,0.0004803,-0.0061988,-0.0038785,0.0003621, -   ,0.0086236,-0.0036212,0.0044545,-0.0060529,0.0015974,-0.0093946,0.0072159,-0.0016285, -   
 24/03/2017 ,-0.0027399,-0.0021496,-0.006078,-0.0071271,-0.0105016,0.0018561,-0.0030193,-0.0056955,-0.0068896,-0.0081473,-0.0097525,-0.0034483,-0.0072202,-0.0078785,0.0014597,-0.0004025,-0.0022034,-0.0019157,-0.0137448,0.000556,0.0059459,-0.0116413,0.0031377,-0.006676,0.0011625,-0.0019109,0.0019913,0.0020387,-0.0065243,0.0054435,-0.0038462
 27/03/2017 ,0.0053583,0.0072722,0.0106896,0.0104407,0.0032956,0.0091334,0.0051134,0.019993,0.0155648,0.0125832,0.0053206,0.0336625,0.0037196,0.0130409,0.0072471,-0.0108697,0.0004421,-0.0024045,0.0091247,-0.0067289,0.0139119,0.0074609,0.0088208,0.0057906,-0.0014584,-0.0034921,0.0051938,0.0189841,0.040157,-0.0016403,0.003876
 28/03/2017 ,0.0080264,0.0050801,0.0205095,0.0049897,0.0061573,0.0099744,0.0003187,0.0181568,0.0006216,0.0011195,0.0063945,0.0204259,0.0046786,0.0029359, -   ,0.0059172,0.0065432,0.0036224,0.0073572,0.0083741,0.0110207,0.0149551,0.0073073,0.0164451,0.003076,0.0099043,0.0155689,-0.002505,0.0323512,0.0180923,0.023166
 29/03/2017 ,0.0019478,0.005375,0.0030624,0.0177754,-0.0083929,0.0046482,-0.0010397,-0.0037248,0.0077697,0.0084485,0.0040396,-0.0068057,-0.0074093,0.0049769,0.002135,-0.0030437,0.0004417,-0.0021665,0.0014076,0.0104721,-0.0048266,0.0034956,0.0103754,-0.0018737,-0.005995,0.0009512,-0.000788,0.0377453,0.0202361,0.0010774,0.0150943
 30/03/2017 ,0.0028586,0.004433,-0.0018034,0.0015887,0.006374,0.0000702,-0.0006413,0.0094106,-0.0023995,-0.0029343,0.0203584,0.0209583,0.0081884,0.0046797,-0.0007859,0.0012244,-0.0033149,0.0089392,0.0047779,-0.0034212,0.0100576,0.0138373,-0.0065163,0.0066081,-0.0048548,-0.0038108,0.0019724,-0.0127764,0.0038283,-0.0161986,0.0148148
 31/03/2017 ,-0.000888,0.0031988,-0.0004176,0.010878,-0.0043606,-0.001827,0.0035453,-0.0098074,0.0007117,0.0011454,-0.0150133,-0.0100713,-0.0038265, -   ,-0.0012362,-0.0071282,-0.0019993,-0.005743,0.0089509,-0.0030639,-0.0064261,-0.0049419,0.0137275,0.0030922,-0.0020726,0.0127307,0.0070783,-0.0154306,0.0170846,-0.0065756,-0.0145985
 03/04/2017 ,-0.0014816,-0.0039506,-0.0000697,0.0039527,0.0008997,0.002466,-0.0003208,-0.0053415,0.0112515,0.0094256,0.0006094,-0.0025368,0.0058922,0.0038115,0.002468,0.0092345,-0.0020031,-0.0007212,-0.0008289,0.0054094,-0.0037702,-0.0028912,-0.0033347,-0.0007078,-0.0043663,-0.0081967,-0.0042885,-0.016024,-0.0059653,-0.0263447,-0.0221403
 04/04/2017 ,0.0022932,0.0051997,0.010611,0.0171957,0.0015005,-0.0009164,0.0013654,0.0048336,0.0038611,0.0053892,0.0032886,0.0103448,-0.0054261,0.0046808,-0.0025839,0.0042772,0.0017828,0.0028867,0.0044297,0.0072303,-0.0018083,0.002906,-0.0004184,0.0056746,0.0016358,0.0076214,-0.0196309,-0.0117707,0.0084171,-0.0321127,-0.0075473
 05/04/2017 ,-0.0057636,-0.0111615,-0.0013869,-0.0016908,-0.0096745,-0.002882,0.0006415,-0.0252205,-0.0049072,-0.0067859,-0.0038622,-0.025242,-0.0023527,-0.0040784,-0.0011219,-0.0082946,-0.0003333,-0.0050336,-0.0057647,-0.0092111,-0.0145187,-0.0144812,-0.0063418,-0.010079,-0.0070256,0.0047423,0.0056,0.0056381,-0.0382877,-0.0017449,-0.0076044
 06/04/2017 ,0.0015719,0.0019819,-0.0043663,-0.016984,0.0050109,-0.0066146,0.001602,0.0058154,-0.0054301,-0.0051854,0.003142,0.0038843,-0.0006648,-0.0008789,0.0010111,-0.0018549,-0.0041217,-0.0109623,-0.0027676,0.0015578,0.0076431,0.0057037,0.0047699,0.0045109,-0.0098311,0.0031585,0.0067567,0.0227043,0.0071174,0.0081633,-0.0038462
 07/04/2017 ,-0.0004456,-0.0025814,-0.0027134,-0.0053021,0.0033209,-0.0029745,-0.0015986,0.0029094,-0.0039736,-0.003432,-0.0057664,0.0056447,0.0064258,0.0002936,-0.0025853,0.0037129,-0.0025709,-0.0002464,-0.0011088,-0.0047541,-0.0018201,0.0030291,0.0091613,-0.0007078,0.0006761,-0.0178739,-0.0169625,-0.0124316,-0.015172,-0.0115943, -   
 10/04/2017 , -   ,-0.0012193,-0.0029945,0.0082367,0.0009025,0.0002837,-0.0042445,-0.0023236,-0.0007996,0.0001901,0.0001203,-0.0047556,-0.0042724,-0.0026371,0.0027081,-0.0036946,0.0040391,-0.0054187,-0.0061076,0.0028408,-0.0081833,-0.0047712,0.0044463,0.0029566,0.0037535,0.0089399,0.0188603,-0.0035354,0.004374,0.0093841, -   
 11/04/2017 ,-0.0000595,-0.0018292,-0.0091645,-0.0051596,-0.0006031,-0.00625,-0.0003219,0.0022212,-0.0016491,-0.0021623,-0.0028887,0.0039421,0.0057008,-0.0026456,0.0028216,0.0039166,0.0015614,-0.0017333,-0.000839,-0.0051128,-0.0012908,0.0060381,0.007227,0.0045041,0.0093034,-0.0025381,0.0133911,-0.0122075,0.0089967,0.0134111, -   
 12/04/2017 ,-0.0030695,-0.0029043,0.0014124,-0.0075961,0.0002423,-0.001002,0.0069054,-0.0061679,0.0029078,0.003578,0.0013275,-0.0100524,-0.0045696,0.0011807,-0.0002251,0.0080363,0.0068003,0.0087042,-0.0066905,-0.0035663,-0.0153847,-0.0103843,-0.0024317,-0.0348835,0.0062779,0.006688,0.001947,0.0015584,-0.0200325,0.0202899,0.003876
 13/04/2017 ,-0.0055637,-0.0052077,-0.0060601,-0.0076056,-0.0126076,-0.0016473,-0.0011189,-0.0128656,0.0017272,-0.0010225,-0.0124516,-0.0097516,0.0000608, -   ,0.0045214,-0.0036884,-0.000222,-0.0056776,-0.0084389,-0.0233801,-0.0086873,-0.0035158,0.0052781,-0.0085501,-0.0057933,-0.0107562,-0.0283605,-0.0010373,-0.0258739,0.0187926,-0.0116732
 14/04/2017 ,-0.0055637,-0.0052077,-0.0060601,-0.0076056,-0.0126076,-0.0016473,-0.0011189,-0.0128656,0.0017272,-0.0010225,-0.0124516,-0.0097516,0.0000608, -   ,0.0045214,-0.0036884,-0.000222,-0.0056776,-0.0084389,-0.0233801,-0.0086873,-0.0035158,0.0052781,-0.0085501,-0.0057933,-0.0107562,-0.0283605,-0.0010373,-0.0258739,0.0187926,-0.0116732
 17/04/2017 ,0.0070264,0.006765,0.0024738,0.0163268,0.004523,0.0118775,0.0055989,0.0168165,0.0147392,0.0163422,-0.0032986,0.0201251,0.0132735,0.0029499,0.0080817,0.0026705,0.0017733, -   ,0.0011286, -   ,0.020914,0.0149147,0.0104301,0.0121034,0.0091155,0.0041535,0.0059786,-0.0025961,0.0158237,0.0139664,0.0039063
 18/04/2017 ,-0.0001451,0.0009186,-0.0014851,0.0030966,-0.0010984,-0.0021944,-0.0110408,-0.0023432,0.0031167,0.0017008,-0.00332,-0.0173086,-0.008644,0.0023698,0.0010041,0.0123405,0.0044248,0.0007459,0.0094553,-0.0012285,0.0017189,0.0004665,0.0024832,0.00087,0.0053386,0.000636,0.0043773,0.0010482,0.0036455,0.0154441,-0.0116732
 19/04/2017 ,-0.0036731,-0.0092916,-0.0084577,-0.0095171,-0.0081658,0.0065087,-0.0059787,-0.0121638,-0.0018814,-0.0010205,-0.0083776,-0.0078534,-0.0020047,-0.00709,-0.003774,-0.0101134,-0.0055493,-0.0017362,-0.0016683,-0.0156766,-0.013805,-0.0035912,-0.0043783,-0.0082217,0.0009603,-0.0190778,-0.0102484,0.0031364,-0.0338367,-0.0238741,0.0078431
 20/04/2017 ,0.0056132,0.0006109,0.0086389,0.0026231,0.0103497,0.0059461,0.000082,0.0067074,0.0002496,0.0003955,0.0007411,0.0047911,0.0119159,0.0032707,0.0112047,0.0102255,-0.0041248,0.0092524, -   ,0.0045978,0.0147953,0.0132082,-0.0066342,0.0225355,0.0029574,-0.0042224,-0.0007927,0.0072727,0.0063437,-0.0083102,0.0389105
 21/04/2017 ,-0.0025693,0.0111162,-0.0011934,-0.0045864,-0.0060219,-0.0015288,-0.0001642,-0.0114622,0.0003678,-0.0019405,-0.0029656,-0.0138951,-0.0056353, -   ,-0.0174625,-0.0139815,-0.0061679,-0.0074571,0.0033148,0.0008586,-0.0073046,0.0019498,-0.002257,-0.0009758,-0.0092956,-0.0009791,-0.0825262,-0.0216383,0.0031646,-0.0156597, -   
 24/04/2017 ,0.0016116,0.0007412,0.0009755,-0.0013976,0.0004828,0.0035182,0.0030199,0.0109762,0.0135808,0.0120791,-0.0020916,0.0167813,-0.0019113,-0.0070629,-0.0032557,-0.0016974,0.004825,-0.001995,0.0021815,0.0013232,-0.0092335,-0.0021211,-0.0043548,0.0061541,0.0046164,0.0035947,-0.0195189,0.0151436,-0.0090293,0.0045072,-0.0037313
 25/04/2017 ,0.0029813,0.0002945,0.0043082,0.0006394,0.0036544,0.0048014,0.0007296,-0.0032749,0.0084393,0.0074581,0.0036844,-0.0004168,0.0031123,-0.0017742,0.0013045,-0.0055367,0.0046885,-0.003493,0.0027194,0.0040452,0.0042336,0.0074518,-0.0019314,0.012007,0.0087428,0.0006538,0.024063,0.0061824,0.0201877,0.012785,0.0037313
 26/04/2017 ,-0.0006404,-0.0036721,-0.0054684,-0.0011095,0.0007761,-0.0036032,-0.0022618,0.0009055,-0.0028597,-0.0025241,-0.0014721,-0.0045834,0.0016659,-0.0002954,-0.0021734,0.0130482,-0.0234836,0.0104947,0.0040784,-0.0030074,-0.0010989,0.0155073,-0.0026617,-0.0111887,-0.0214652,-0.0026144,0.0131221,0.0107692,0.0033774,-0.0060341,-0.011194
 27/04/2017 ,-0.0003892,0.0017608,-0.0009242,0.0043636,-0.0065613,0.0070226,0.0012947,-0.0086003,0.000744,0.001618,0.0023436,-0.0104604,0.0032171,-0.0029446,-0.0038064,-0.0145694,0.0012559,-0.0113944,0.0151887,-0.0046243,-0.0018334,-0.0008733,0.0108889,-0.0058674,0.0023186, -   ,0.0057931,0.0458494,-0.0062394,-0.012068,-0.0075188
 28/04/2017 ,-0.0039604,-0.0065305,-0.0030538,-0.0251257,-0.0064349,0.0050167,-0.0030681,-0.0068494,-0.0051611,-0.0048224,-0.0098229,-0.009758,0.0015463,0.0011807,-0.0018603,-0.0156518,-0.0021709,-0.0062689,0.0013851,-0.0032695,-0.0090189,-0.0166085,0.0115963,-0.0073809,0.0007485,-0.02412,-0.0013363,-0.0155749,-0.0236887,-0.0083334,-0.0188679
 01/05/2017 ,-0.0000712,0.0106289,0.0101998,0.0220198,-0.0021713,0.004745,-0.0004862,-0.0034342,0.0117857,0.0093816,0.0067477,0.0038266,-0.0023427,-0.0032458,-0.0003286,-0.0039079,-0.0033189,-0.0146169,0.0055385,-0.0031998,0.0066543,-0.0039785,0.004024,-0.010308,-0.0046231,-0.0173449,-0.0231009,-0.0162639,0.0011571,0.0111606,-0.0038314
 02/05/2017 ,0.0000502,-0.0058812,-0.0002033,0.0003116,0.0009042,-0.003652,0.0014571,-0.0024221,0.0074976,0.0040931,-0.0010958,-0.0033884,-0.0044025,0.0008935,0.0100415,-0.0019566,-0.0122577,-0.0048543,0.016497,-0.0070681,0.0014692,-0.0080795,-0.0002325,-0.0037048,-0.0280912,-0.0169319,0.0027273,-0.0140515,-0.0238164,-0.0011065,-0.0076924
 03/05/2017 ,0.000683,-0.004324,0.0100968,-0.0052537,0.0062161,-0.0117187,-0.0021037,0.0109227,0.0133135,0.0132472,0.0089054,0.017116,-0.0069643,-0.0002988,0.0004329,0.002825,0.0015064,-0.0138673,0.0070806,0.0129083,0.0155526,0.0104167,-0.0111386,-0.0041885,0.0167391,0.0094142,-0.0158442,-0.0337292,-0.0276409,0.0005525, -   
 04/05/2017 ,-0.000113,-0.0031873,0.0000681,-0.0076422,-0.0077547,0.0045282,0.002102,-0.0067283,0.0060363,0.0046617,-0.0078991,-0.0054212,0.0056052,0.0002992,-0.0008628,-0.0064962,-0.0046056,-0.0104141,-0.0037849,-0.0134601,-0.0016284,-0.0018743,0.0015626,-0.0010964,0.0060808,-0.0006922,0.0004593,0.004427,-0.0333238,0.0127072,-0.0038759
 05/05/2017 ,0.0028925,0.0014511,0.0149906,-0.0067728,-0.0034107,-0.0079894,-0.0023424,-0.0028654,-0.0068663,-0.0067313,0.0047778,-0.0100084,-0.0024063,0.0011963,-0.008719,0.0132379,-0.000462,0.0126051,-0.0010853,0.0082921,-0.0025339,-0.0051649,0.0084805,0.0074727,0.0046874,-0.0027672,0.0118939,0.0058622,0.0215594,-0.0174008,0.015625
 08/05/2017 ,-0.0002333,-0.0004348,0.026706,0.0085977,-0.0088889,0.0023223,-0.0022666,0.0006893,0.0088325,0.0118634,0.0108536,0.0088419,0.0029325,0.0014971,-0.0014121,-0.0019263,0.0025486,-0.005415,-0.0051729,0.0070801,-0.0014513,0.0029781,0.0111564,-0.0022364,-0.0074489,0.0062327,0.0040668,-0.0019446,0.0020103,-0.0027672,0.011583
 09/05/2017 ,-0.0019404,0.0026139,0.0007801,0.000021,-0.010353,-0.0066671,-0.0001625,-0.0058447,-0.0051017,-0.0048058,-0.0078355,-0.0020807,-0.0049398,-0.0053636,0.0010881,-0.0021498,-0.0046083,-0.0080457,-0.0030155,-0.0134258,-0.0083423,-0.0025268,-0.0109011,0.0065982,0.0058483,-0.0062199,0.0103604,0.0418899,-0.0282534,-0.0088936,0.0190115
 10/05/2017 ,0.0011849,0.0046384,-0.0024085,-0.0047719,0.0022037,0.0003994,-0.0008136,0.0104129,-0.0034336,-0.0014432,-0.002557,0.0100377,0.0020227,0.0009093,0.0059978,-0.000431,0.0001155,0.0068078,-0.0071683,0.0064355,0.0053279,0.001765,-0.0046995,0.0022892,0.0053609,0.0006937,0.0111957,-0.0102804,0.0126292,0.0417757,0.0077221
 11/05/2017 ,-0.000167,0.0014628,0.0098395,0.0026558,-0.0018951,-0.0017963,0.0057144,0.0008039,0.0057061,0.0048355,0.0002422,-0.0010377,0.0032415,0.0015156,-0.000217,-0.0062625,-0.0050803,-0.0002598,-0.0061265,-0.0081248,-0.0099484,-0.0005533,-0.0070746,0.0031334,-0.0004523,-0.0013864,-0.0008917,-0.0273401,-0.0184136,-0.0185275,-0.0038314
 12/05/2017 ,-0.0006437,-0.0033523,0.0090498,0.0071765,0.0015945,-0.0004654,0.0043052,0.0027687,0.0007407,-0.0028293,0.001942,0.0033445,-0.0048077,0.0036485,0.0058574,-0.0060712,-0.0005795, -   ,-0.005319,-0.0009429,-0.0052533,-0.0001113, -   ,-0.004921,-0.0015864,-0.004851,0.0184104,-0.02,0.0078284,-0.0010205,0.0038462
 15/05/2017 ,0.0034837,0.0042562,-0.0019871,-0.0007927,-0.000061,0.0001332,0.0207379,0.0027555,0.0044268,0.0041139,-0.0024097, -   ,-0.0015133,0.0045495,0.005392,-0.0115443,-0.0036932,0.0018173,0.0026735,-0.0028,0.0049,0.0050169,0.0185894,0.0097771,0.0045405,0.0083653,-0.0123131,-0.0160039,-0.0167879,-0.0229358,0.019157
 16/05/2017 ,-0.0016136,0.0172944,-0.003014,0.0052758,-0.002986,-0.0021984,0.0033767,0.0028615,0.0031915,0.0011001,-0.0042221,-0.0033236,-0.0149411,0.0012284,-0.0021425,-0.0006617,-0.0073665,-0.012668,0.001958,-0.0029747,-0.0026219,0.0052148,0.0003825,-0.0055564,-0.0173659,-0.0062349,0.0084595,-0.0211055,-0.0195578,-0.0207575,0.0037735
 17/05/2017 ,-0.0108773,-0.0204673,-0.0218098,-0.0104116,-0.0072642,-0.0212838,0.000553,-0.0213682,-0.0171535,-0.0182661,-0.0037666,-0.0342318,0.0113798,-0.0024761,-0.0077853,-0.0104559,0.0004637,-0.0136914,-0.0176619,-0.0078651,0.0038433,-0.0399643,0.0310674,-0.0119537,0.0049007,-0.0041796,0.0009034,-0.0216942,-0.0087925,-0.0069186,-0.0113636
 18/05/2017 ,0.0046843,0.0045992,0.0083954,0.0144898,0.000743,0.0203151,0.0040329,-0.0013084,0.0100326,0.0077396,-0.0002446,0.0057498,0.0190193,0.0006211,0.0038311,0.0121347,-0.0035972,0.012,0.0008524,0.0059303,0.0013381,0.0121353,-0.0082645,0.0098219,-0.0015272,-0.009497,-0.0058531,-0.0057895,0.0077844,0.0016128,-0.0038167
 19/05/2017 ,0.0043688,0.0028148,-0.0020863,-0.0031158,0.0085259,-0.0025936,-0.0002363,0.0067689,0.0027269,0.0019206,-0.0008537,0.0061107,0.0016832,0.0049535,0.0054359,0.0057572,0.0027906,0.0052577,0.0071123,0.0094769,0.009321,0.0004603,0.0076637,0.0133953,0.0090092,0.0031972,0.0031702,0.0219369,0.0182837,0.0048231,0.0114942
 22/05/2017 ,0.0028527,0.0082487,-0.000065,0.0069191,0.0020024,0.0010805,0.0049752,-0.0056352,0.0073369,0.0073877,0.0021921,-0.0064683,0.0114052,-0.0116924,0.0084298,0.0019828,-0.0004638,0.0002613,0.0081736,-0.0090576,-0.004881,0.0044679,0.0096567,0.0028483,0.0032541,0.0092266,-0.0166218,0.0094241,-0.0236584,0.0042711,0.0265153
 23/05/2017 ,0.0005757,-0.0005823,-0.0071013,-0.0035692,0.0004837,-0.0030299,0.0016495,0.0119173,0.0009494,0.0006083,0.0031583,0.0156317,0.0044714,0.0006228,0.0032065, -   ,-0.0023178,0.001307,-0.0002789,0.0018855,0.0071685,0.0092266,0.0000745,-0.0019508,-0.0057384,0.0021096,-0.010464,0.0114167,-0.001478,0.0079657,-0.0036901
 24/05/2017 ,0.0012409,-0.0014519,-0.0032503,0.004457,-0.0058469,0.0103023,-0.002191,-0.0019794,0.0020777,0.0024096,-0.0015775,-0.003413,0.000798,-0.0037302,0.0084024,-0.009021,0.0005785,-0.0041766,0.0038911,0.0011311,-0.007478,-0.0032694,-0.0033824,-0.0059138,0.0028701,0.0042032,0.0228207,0.0035916,-0.0020722,-0.0047394,0.0073799
 25/05/2017 ,0.002295,0.0094247,0.0009106,0.0086612,0.0004237,0.0110446,0.0062332,-0.0074426,0.0127542,0.0131359,-0.007045,-0.0068345,0.0098118,0.0031192,-0.0005258,0.0057714,0.0032341,0.0028857,0.0038759,-0.0093309,-0.0088264,-0.005632,0.0059369,0.0068912,0.0147942,0.0083857,-0.0155349,-0.0096545,-0.0212894,-0.0136913,-0.003663
 26/05/2017 ,0.0005467,0.0022921,-0.0025325,0.0007839,0.0026626,-0.0006569,-0.0024365,0.0029375,0.0018253,0.0012802,-0.0007351,0.0004306,-0.0010131,-0.0012429,-0.0034737,0.0015468,0.0036811,-0.0023554, -   ,-0.0031414,-0.00418,0.0040757,0.0038376,0.001761,0.0002965,0.0010385,0.0125843,0.009226,0.0085366,0.0143692,0.014706
 29/05/2017 ,0.0005467,0.0022921,-0.0025325,0.0007839,0.0026626,-0.0006569,-0.0024365,0.0029375,0.0018253,0.0012802,-0.0007351,0.0004306,-0.0010131,-0.0012429,-0.0034737,0.0015468,0.0036811,-0.0023554, -   ,-0.0031414,-0.00418,0.0040757,0.0038376,0.001761,0.0002965,0.0010385,0.0125843,0.009226,0.0085366,0.0143692,0.014706
 30/05/2017 ,0.0005142,0.0088839,0.0016294,0.0001907,-0.0041016,0.0026979,0.0032359,-0.0144483,0.0057404,0.0036977,-0.0022145,-0.0095113,-0.0053509,0.0021835,0.000634,0.020769,0.0017191,0.0094263,-0.0024811,-0.002779, -   ,-0.0032811,0.0144096,0.0030208,0.0010389,0.0110842,0.008422,-0.0055923,-0.0144928,-0.0099683,-0.0108696
