Date,MSFT-US,AAPL-US,AMZN-US,BRK.B-US,FB-US,JNJ-US,GOOGL-US,XOM-US,UNH-US,PFE-US,V-US,VZ-US,PG-US,T-US,INTC-US,CVX-US,SBAC-US,ROK-US,CLX-US,FE-US,MAT-US,UAA-US,NFX-US,COTY-US,NWS-US
06/11/2017,81.96295,169.67383,1120.66,186.68,180.17,133.43704,1042.68,77.911934,207.80011,33.205826,110.61906,42.580154,81.88973,30.038229,44.99121,109.459015,164.42,189.87021,122.68645,30.844904,13.06,12.02,33.07,13.565044,14.244821
07/11/2017,81.76888,170.21909,1123.17,186.3,180.25,133.44661,1052.39,77.753784,208.36829,33.243435,110.78706,42.617565,82.774765,30.230196,45.068287,109.64606,165.65,193.72878,124.57864,31.193167,13.06,11.88,32.86,13.499647,14.097967
08/11/2017,82.050285,171.61154,1132.88,184.6,179.56,134.92647,1058.29,77.65146,206.4776,33.224636,111.16267,42.514687,83.34576,30.568422,44.99121,109.112976,169.5,186.92805,125.87534,31.748508,13.3,11.97,32.28,13.789259,14.146917
09/11/2017,81.59423,171.26099,1129.13,184.49,179.3,134.00035,1047.72,78.1166,207.2515,33.395405,110.8365,42.149952,83.53609,31.080334,44.605846,109.64606,169.51,183.0984,125.51995,31.626139,13.93,12.01,32.99,15.695092,14.440626
10/11/2017,81.380775,170.6942,1125.35,183.68,178.46,133.2461,1044.15,77.87249,206.77148,33.376427,110.579506,41.972267,83.89771,31.281445,43.912197,109.58996,168.95,186.62038,126.83587,31.889694,14.62,12.52,33.31,15.237316,15.2238455
13/11/2017,81.43897,170.01012,1129.17,184.4,178.77,133.43704,1041.2,77.82554,208.32913,33.49028,110.105095,41.850685,84.6971,31.235733,44.075974,109.63671,165.2,186.55254,129.74622,32.200314,17.64,12.17,32.09,15.648378,15.272798
14/11/2017,81.55543,167.44,1136.84,183.34,178.07,133.17926,1041.64,77.21525,207.39847,33.56618,110.67836,41.355026,84.57339,30.824379,44.181946,109.34678,165.53,185.6224,129.96713,32.99097,18.54,12.15,29.82,15.83523,15.2238455
15/11/2017,80.92155,165.23143,1126.69,181.81,177.95,132.80692,1036.41,76.248184,205.58612,33.547203,108.96847,41.25215,83.96433,30.906652,43.79658,108.90723,165.3,182.86104,127.53703,32.736824,18.32,12.41,29.57,15.713775,15.2238455
16/11/2017,81.13608,167.20546,1137.29,182.05,179.59,132.58733,1048.47,75.6379,206.83029,33.73695,109.92393,41.869392,84.93501,31.555683,43.979633,108.152054,164.67,187.5893,129.22751,32.60505,18.22,12.76,29.44,15.741802,15.664408
17/11/2017,80.355934,166.27707,1129.88,181.06,179,131.75667,1035.89,75.33745,205.6253,33.55669,108.73578,42.47728,84.154655,31.546535,42.99695,108.28421,165.21,188.31596,128.23822,32.614464,18.68,13.08,30.3,15.928648,15.860213
20/11/2017,80.48269,166.11095,1126.31,181.63,178.74,131.68983,1034.66,75.62851,205.96819,33.537712,108.8645,43.20674,84.002396,31.66537,42.98732,108.29364,165.68,188.19,129.27556,32.520336,18.73,13.44,30.01,15.975362,15.615456
21/11/2017,81.64318,169.19902,1139.49,183.18,181.86,132.0813,1050.3,75.92896,208.27034,33.71797,110.34969,43.188038,84.43064,31.381996,43.295612,108.71843,167.83,187.01764,129.81345,32.219135,18.53,12.85,30.18,15.7604885,15.615456
22/11/2017,81.04832,170.9776,1156.16,182.56,180.87,131.07878,1051.92,76.144905,206.91843,33.61361,109.725914,44.048428,84.0595,31.875622,43.016224,109.41698,166.98,185.07982,129.62135,32.22855,18.81,13.09,30.66,15.863253,15.5665045
23/11/2017,81.04832,170.9776,1156.16,182.56,180.87,131.07878,1051.92,76.144905,206.91843,33.61361,109.725914,44.048428,84.0595,31.875622,43.016224,109.41698,166.98,185.07982,129.62135,32.22855,18.81,13.09,30.66,15.863253,15.5665045
24/11/2017,81.194595,170.98737,1186,182.36,182.78,131.76622,1056.52,76.44535,208.18217,33.670544,110.86457,43.96426,84.17369,31.820778,43.112564,109.98337,169.72,185.5255,130.04398,31.946169,18.51,12.99,30.74,15.881935,15.5665045
27/11/2017,81.78947,170.1274,1195.83,183.49,183.03,132.65958,1072.01,76.1543,208.0744,33.670544,111.270515,44.572147,84.659035,31.701937,42.86208,109.1149,172.35,185.09918,130.31291,31.946169,18.23,12.68,29.69,15.881935,15.615456
28/11/2017,82.77441,169.13063,1193.6,187.54,182.42,134.50394,1063.29,76.68008,211.73824,34.01208,112.24084,45.65699,85.07777,32.378395,43.0933,109.926735,172.09,190.99982,131.55197,31.569672,18.24,12.88,29.92,16.068787,16.007067
29/11/2017,81.27261,165.62234,1161.27,189.85,175.13,134.30223,1037.38,77.24342,218.34097,34.353622,108.7754,46.667027,85.05873,33.347366,42.341835,110.615845,169.76,184.2175,133.72273,31.692034,18.24,13.57,30.1,16.0829,16.10497
30/11/2017,82.08202,167.9384,1176.75,193.01,177.18,133.84117,1036.17,78.2011,224.27795,34.401062,111.47843,47.59288,85.63923,33.255955,43.199276,112.32444,169.75,187.07578,133.78996,32.13442,18.25,13.29,30.93,16.214647,16.056017
01/12/2017,82.169785,167.15659,1162.35,194.56,175.1,134.46553,1025.07,78.36072,222.91165,34.486443,109.6368,47.929558,85.99135,33.36565,43.045124,112.815315,169.16,184.53723,134.12616,31.776743,17.26,13.15,31.88,16.045256,16.10497
04/12/2017,79.068665,165.93507,1133.95,196.96,171.47,133.53374,1011.87,78.46399,217.6431,34.211315,106.369385,48.36911,86.99059,34.06953,42.86208,114.07081,162.2,184.84729,137.34389,30.666067,16.85,13.35,31.4,16.525204,16.398676
05/12/2017,79.56601,165.7787,1141.57,196.07,172.83,134.16774,1019.6,77.82554,216.33577,33.80336,107.50803,47.62094,86.98107,33.411354,41.850494,113.64602,163.87,181.84367,138.94794,30.449575,15.95,13.01,30.56,16.600489,16.202871
06/12/2017,80.726494,165.16302,1152.35,196.01,176.06,135.50296,1032.72,77.252815,216.18835,33.73695,108.65658,47.39649,86.83832,33.00914,41.860134,112.90971,166.4,184.6632,139.32256,30.468405,15.16,12.89,28.44,16.591076,16.202871
07/12/2017,80.443695,165.46599,1159.79,196.34,180.14,134.49435,1044.57,77.50631,216.39473,33.680023,110.30019,47.153328,85.74392,33.06399,41.503677,112.92859,166.68,186.28123,138.54453,30.797844,15.39,13.28,28.86,16.562845,16.202871
08/12/2017,82.072266,165.51485,1162,196.44,179,135.05151,1049.38,77.60959,220.09062,33.90772,111.48834,47.779926,86.00088,33.5759,41.76379,113.20235,165.19,186.86261,139.49544,30.901382,15.04,13.63,29.39,16.732239,16.447628
11/12/2017,83.11574,168.73972,1168.92,196.7,179.04,135.57983,1051.97,77.956985,218.97008,34.353622,111.26061,48.481335,85.867645,33.7313,42.062443,113.67434,166.61,185.51581,139.32256,31.193167,15.37,13.5,30.36,16.854578,16.545532
12/12/2017,83.45704,167.7918,1165.08,199.07,176.96,136.98232,1048.77,77.70349,218.69485,34.704662,112.33985,49.743862,85.506004,34.82826,41.744522,112.9758,165.67,184.81822,139.41858,30.741365,14.62,13.59,30.24,17.52274,16.202871
13/12/2017,83.23274,168.34883,1164.13,197.4,178.3,137.26088,1051.39,78.04149,220.52312,34.76158,112.19133,49.463303,86.4862,34.77341,41.754154,113.21179,165.43,185.50615,140.82094,30.374277,15.59,13.62,29.07,18.275595,16.15392
14/12/2017,82.58913,168.29999,1174.26,196.66,178.39,136.06973,1057.47,77.83493,217.47598,34.5908,111.805176,48.94894,86.60041,34.499176,41.677082,112.8342,165.8,183.55864,140.48476,30.233088,16.24,13.82,28.63,18.388523,16.10497
15/12/2017,84.69553,170.01012,1179.14,197.78,180.18,136.84782,1072,77.956985,218.03629,35.292873,112.69629,49.257557,87.44737,34.956234,42.92952,113.022995,163.68,184.99261,141.80069,29.960123,15.48,15.17,27.81,18.614382,16.007067
18/12/2017,84.23719,172.40436,1190.58,199.34,180.82,136.21385,1085.09,77.87249,218.87178,35.22646,112.42896,49.799973,87.43786,35.157345,44.567307,112.99466,161.79,186.83354,142.2521,29.658926,14.84,15.65,28.74,18.539095,16.251823
19/12/2017,83.70084,170.56717,1187.38,197.91,179.51,136.19461,1079.78,77.40304,218.25252,35.0462,111.03288,49.40719,87.247536,34.782547,45.318768,113.12683,157.99,187.81213,142.20407,29.188295,15.1,15.43,29.84,18.237951,16.300774
20/12/2017,83.39853,170.38148,1177.62,197.79,177.89,135.59903,1073.56,77.80676,218.58672,34.5908,111.013084,49.351074,87.10478,35.239613,45.819744,114.11801,157.98,187.06607,142.53064,28.79297,15.12,15.17,30.43,18.30383,16.251823
21/12/2017,83.37902,171.02646,1174.76,198.89,177.45,135.50296,1070.85,78.72689,217.9085,34.382088,111.30022,49.575523,87.238014,35.54128,45.049015,117.82786,157.84,188.1028,142.90524,28.79297,15.71,15.51,31.01,18.58615,16.300774
22/12/2017,83.38878,171.02646,1168.36,197.92,177.2,134.6,1068.86,78.839554,216.24731,34.287205,111.57747,49.743862,87.67578,35.596123,44.99121,117.97891,160.22,188.51944,143.61603,28.689432,15.84,15.5,31.46,18.755543,16.447628
25/12/2017,83.38878,171.02646,1168.36,197.92,177.2,134.6,1068.86,78.839554,216.24731,34.287205,111.57747,49.743862,87.67578,35.596123,44.99121,117.97891,160.22,188.51944,143.61603,28.689432,15.84,15.5,31.46,18.755543,16.447628
26/12/2017,83.2815,166.68753,1176.76,197.57,175.99,134.5712,1065.85,78.848946,215.85416,34.353622,111.87449,49.771927,88.008865,35.70582,44.3939,118.92288,159.82,188.48067,143.77934,28.53883,15.72,15.66,32.19,18.962576,16.251823
27/12/2017,83.583824,166.71684,1182.26,198.69,177.62,135.03229,1060.2,78.77383,216.66014,34.467472,112.89433,49.828033,87.647224,35.550415,44.4228,118.51697,161.26,189.89526,143.39511,28.53883,15.62,15.73,31.82,18.680254,16.300774
28/12/2017,83.593575,167.18591,1186.1,199.56,177.92,135.02267,1055.95,78.8865,218.97008,34.50542,113.221054,49.96832,87.61868,35.815514,44.528774,118.54529,163,191.38737,143.11658,28.661196,15.34,15.52,31.98,18.887291,16.300774
29/12/2017,83.41803,165.37802,1169.47,198.22,176.46,134.21579,1053.4,78.52971,216.69946,34.363117,112.89433,49.500713,87.43786,35.54128,44.47097,118.17713,163.36,190.24408,142.86685,28.821207,15.38,14.43,31.53,18.7179,16.251823
01/01/2018,83.41803,165.37802,1169.47,198.22,176.46,134.21579,1053.4,78.52971,216.69946,34.363117,112.89433,49.500713,87.43786,35.54128,44.47097,118.17713,163.36,190.24408,142.86685,28.821207,15.38,14.43,31.53,18.7179,16.251823
02/01/2018,83.817856,168.33905,1189.01,197.22,181.42,133.74509,1073.21,79.834785,217.38754,34.57183,113.37949,50.061836,86.267334,35.23047,45.13572,120.43326,160.63,191.51335,139.26491,29.00946,16.02,15.03,32.9,18.708485,16.447628
03/01/2018,84.20793,168.30974,1204.2,199.79,184.67,135.02267,1091.52,81.40275,219.66795,34.82799,114.508224,49.033108,86.16265,34.4169,43.6039,121.31115,162.64,194.31346,137.76648,28.595306,16.14,15.72,33.1,18.60497,16.545532
04/01/2018,84.94909,169.09152,1209.59,200.69,184.33,135.01309,1095.76,81.51542,220.6214,34.90389,114.93398,49.192093,86.771706,34.736843,42.80427,120.93356,161.75,193.45116,139.93727,28.53883,15.91,15.92,33.84,18.8967,16.570005
05/01/2018,86.0023,171.01668,1229.14,201.42,186.85,136.12737,1110.29,81.44969,224.8284,34.970306,117.68654,49.079865,86.828804,34.86482,43.10293,120.73532,162.87,193.7515,139.97568,28.34117,16.26,15.87,33.92,19.197844,16.83924
08/01/2018,86.09007,170.38148,1246.87,202.74,188.28,136.30028,1114.21,81.81588,220.92612,34.581318,118.161804,48.995697,87.2856,34.965374,43.10293,121.33003,162.89,195.72806,140.65764,28.604715,15.81,15.98,34.8,19.122557,16.83924
09/01/2018,86.03155,170.36194,1252.7,203.02,187.87,138.46164,1112.79,81.468475,222.02701,34.543377,117.934074,48.815987,86.648,34.724552,42.023914,120.67869,163.55,196.44504,140.3887,28.294104,15.82,15.11,34.52,19.37665,16.888191
10/01/2018,85.64147,170.32285,1254.33,205.61,187.84,138.29834,1110.14,80.82064,220.37567,34.600296,117.80537,48.89165,86.09603,33.91873,40.944893,121.45276,160.89,195.84433,138.72702,28.068203,15.68,15.06,34.03,19.310772,16.790287
11/01/2018,85.89502,171.29033,1276.68,206.69,187.77,139.08603,1112.05,81.6187,221.54538,34.685684,118.65687,49.288914,85.791504,33.789055,41.821594,125.14373,157.5,199.72964,136.38336,28.46353,15.48,15.3,34.6,19.310772,17.132946
12/01/2018,87.37732,173.05911,1305.2,210.16,179.37,140.0178,1130.65,82.17265,224.73994,34.66671,118.904396,49.052452,85.27762,34.178078,41.657814,126.116035,155.94,201.45427,135.39404,28.303518,15.29,15.12,34.75,19.555454,17.181896
15/01/2018,87.37732,173.05911,1305.2,210.16,179.37,140.0178,1130.65,82.17265,224.73994,34.66671,118.904396,49.052452,85.27762,34.178078,41.657814,126.116035,155.94,201.45427,135.39404,28.303518,15.29,15.12,34.75,19.555454,17.181896
16/01/2018,86.15833,172.17963,1304.86,210.29,178.39,141.0745,1130.7,81.656265,228.92726,34.723625,119.20143,48.863277,85.858116,34.011353,41.561474,124.61509,159.85,198.64445,136.78677,28.162329,15.12,13.81,34.1,19.197844,16.93714
17/01/2018,87.90393,175.02338,1295,214.16,177.6,141.18976,1139.1,82.62333,234.36293,35.273895,120.77574,48.920036,86.79074,34.13176,42.76574,124.9455,161.47,200.13657,138.62137,28.162329,15.16,13.83,34.33,19.480167,17.181896
18/01/2018,87.86492,175.17972,1293.32,213.19,179.8,141.13214,1135.97,82.08815,239.01227,35.093636,121.894585,48.75923,86.47392,34.409634,42.85244,124.21861,161.65,198.67354,137.48795,27.823479,15.23,13.7,33.74,18.830828,17.035044
19/01/2018,87.767395,174.39795,1294.58,213.25,181.29,141.55481,1143.5,81.82526,239.19902,35.0462,121.48862,49.099743,87.32733,34.465202,43.180004,123.94486,165.79,197.18143,138.17952,27.672876,16.14,14.21,33.32,19.320183,17.181896
22/01/2018,89.337456,172.97119,1327.31,215.97,185.37,142.30408,1164.16,82.85805,239.40541,35.036713,123.10254,50.56583,88.11364,35.076527,44.075974,125.13426,167.65,197.58836,138.77504,30.543707,16.09,14.55,34.14,19.658968,17.181896
23/01/2018,89.62026,173.01025,1362.54,215.56,189.35,136.24266,1176.17,82.90501,241.0273,34.93235,123.41938,50.34828,85.39035,34.446682,44.374626,123.68054,168.25,198.32474,138.65912,30.120138,17.76,14.99,33.86,19.546041,16.986092
24/01/2018,89.54225,170.25444,1357.51,215.61,186.55,136.47319,1171.29,83.12094,240.67343,35.036713,123.32037,51.284687,84.68076,34.28922,43.84475,124.02983,168.95,194.23595,137.43211,29.27301,17.27,14.93,34.13,19.179022,17.035044
25/01/2018,90.039604,167.21523,1377.95,215.1,187.48,138.7114,1182.14,82.97072,240.99779,35.321335,123.98374,51.350895,84.70953,34.687508,43.642437,123.33127,170.29,193.4996,141.18074,30.204851,16.64,14.57,33.81,19.056683,16.93714
26/01/2018,91.72668,167.60612,1402.05,217.19,190,139.60477,1187.56,83.56223,244.2317,37.010075,125.07288,51.757614,84.1246,35.03021,48.247536,123.84103,172.28,196.69698,137.80891,30.204851,16.57,14.62,33.96,19.028448,17.132946
29/01/2018,91.59015,164.13693,1417.68,215.46,185.98,138.01976,1186.48,82.63272,243.18979,37.01956,123.6075,51.19956,83.29035,34.51152,48.15119,121.28284,169.52,193.56741,136.18582,30.280153,16.12,14.53,33.33,18.539095,16.986092
30/01/2018,90.43942,163.16946,1437.82,214.41,187.12,136.819,1177.37,81.47787,232.6133,35.86211,122.330246,50.982006,83.376656,34.678238,47.004734,118.2149,169.71,193.56741,136.95872,30.42134,15.99,14.11,31.67,18.529684,16.93714
31/01/2018,92.65312,163.61899,1450.89,214.38,186.89,132.74606,1182.22,81.966095,232.74107,35.141075,123.00353,51.142807,82.791725,34.687508,46.37852,118.32817,174.5,191.15483,136.89108,30.967272,15.84,13.86,31.66,18.4544,17.083994
01/02/2018,91.921715,163.96104,1390,217.25,193.09,134.50394,1181.59,83.62795,231.2077,35.265556,124.478806,51.36035,82.32186,36.271362,45.906452,118.53585,174.73,192.99574,135.57716,30.703714,15.32,13.95,32.06,17.748598,16.790287
02/02/2018,89.50324,156.84673,1429.95,209.12,190.28,132.25613,1119.2,79.36534,227.92468,35.054897,119.7163,50.111816,80.78762,35.261772,44.461338,111.937416,173.21,187.98653,126.4762,30.223679,16.53,13.65,30.36,16.986328,16.398676
05/02/2018,85.817,152.92801,1390,196.8,181.26,125.25333,1062.39,74.84922,216.26697,33.1973,115.12211,47.76608,77.728714,33.92799,42.890976,106.31128,168.27,178.8207,122.69862,29.743637,16.23,12.92,29.41,16.261703,15.76231
06/02/2018,89.0644,159.31914,1442.84,201.24,185.31,126.6366,1084.43,73.56292,221.33894,33.78139,118.785576,48.078217,78.99446,34.113235,43.560238,110.615845,166,182.70601,126.20569,29.410404,16.85,13.1,29.64,16.402864,16.15392
07/02/2018,87.38708,155.90857,1416.78,200.37,180.18,126.24276,1055.41,72.239075,221.96805,33.494133,118.46874,48.248463,78.476654,34.20586,43.841526,108.83171,166.51,182.90947,123.490845,29.334232,17,13.26,28.53,16.449917,15.958116
08/02/2018,82.901184,151.61852,1350.5,191.42,171.58,121.38209,1007.71,71.42224,212.76772,32.20148,112.7359,46.385117,76.92324,32.946186,41.46516,106.0092,159.85,173.172,123.432884,29.172375,16,13.14,26.38,18.783773,15.517553
09/02/2018,85.99255,153.47304,1339.6,196.02,176.11,124.42721,1046.27,71.87752,217.19095,32.70897,115.17162,47.179638,76.63557,33.390774,42.629097,107.14198,159.73,177.34798,124.43767,29.79124,17.27,13.75,25.98,18.689667,15.664408
12/02/2018,86.91898,159.65474,1386.23,198.89,176.41,125.13805,1054.56,72.48456,221.84027,33.187725,117.300385,47.39719,77.98762,33.68717,43.482647,107.5951,159.63,180.50659,123.61645,29.99118,17.36,14.23,26.78,19.216667,15.81126
13/02/2018,87.601616,161.25412,1414.51,197.99,173.15,124.84028,1054.14,72.370735,222.77406,33.455837,117.18157,47.36882,78.150635,33.9002,43.123764,106.94375,161.42,178.70445,124.176796,30.562443,16.36,16.7,26.11,19.348415,16.202871
14/02/2018,88.9733,164.22722,1451.05,200.54,179.52,124.56169,1072.7,72.5225,224.87753,33.695217,119.63709,46.829674,77.36434,33.724216,44.016113,107.264694,162.56,181.27202,124.43767,30.41963,16.51,17.76,26.73,19.997753,16.349726
15/02/2018,90.7859,169.7417,1461.76,203.9,179.96,126.06023,1091.36,72.28537,222.16463,34.193127,121.28356,47.04722,79.02323,34.2707,44.539883,107.28377,167.1,181.7468,126.59215,31.219393,16.96,18.41,25.69,20.261251,16.251823
16/02/2018,90.13923,169.19221,1448.69,203.79,177.36,127.90461,1095.5,72.59838,225.45746,34.71976,120.85706,47.435024,79.20542,34.400375,44.190704,106.91196,169.12,180.5935,127.239456,31.447897,16.55,17.36,25.9,20.18597,16.10497
19/02/2018,90.13923,169.19221,1448.69,203.79,177.36,127.90461,1095.5,72.59838,225.45746,34.71976,120.85706,47.435024,79.20542,34.400375,44.190704,106.91196,169.12,180.5935,127.239456,31.447897,16.55,17.36,25.9,20.18597,16.10497
20/02/2018,90.84467,168.6231,1468.35,203.05,176.01,125.71442,1103.59,71.84906,222.7937,34.48038,121.01576,46.271614,77.99721,34.057663,44.927864,105.80604,169.72,179.72734,124.41834,31.228914,16.47,17.14,25.73,19.94129,15.76231
21/02/2018,89.63955,167.85774,1482.92,201.02,177.91,124.792244,1113.75,71.03335,221.28981,34.241,119.44863,45.363586,76.94241,33.631596,44.55928,103.97554,169.5,179.0266,122.012665,31.190826,17.02,17.03,23.2,19.57427,15.81126
22/02/2018,89.8747,169.26088,1485.34,200.73,178.99,124.792244,1109.9,71.95339,223.21635,34.22185,119.39904,45.278458,77.51776,33.779797,44.423492,104.76685,171.12,180.33075,122.988464,31.343166,16.64,16.62,23.46,19.442524,16.15392
23/02/2018,92.15757,172.20454,1500,202.76,183.29,126.81912,1128.09,73.5374,226.23401,34.71976,121.92826,45.675724,77.719124,34.011353,46.295486,107.340965,172.93,180.50592,125.046326,32.181015,16.64,17.02,24.66,19.536629,16.398676
26/02/2018,93.49005,175.6094,1521.95,210.62,184.93,127.67954,1143.7,74.77993,230.06749,35.51451,123.57473,46.43241,78.27529,34.696766,47.634014,109.257256,172.73,183.32831,127.06553,32.057243,16.08,17.25,24.86,19.4237,16.545532
27/02/2018,92.29473,175.04031,1511.98,209.66,181.46,127.292816,1117.51,73.50894,228.55376,35.236824,122.364685,45.439255,77.23009,34.150288,48.40997,108.31342,163.2,179.65921,125.78058,31.32413,15.97,16.75,24.24,18.794077,16.349726
28/02/2018,91.873436,174.77534,1512.45,207.2,178.32,125.56233,1103.92,71.83958,222.30225,34.767643,121.93818,45.15549,75.2931,33.62233,47.808605,106.70221,157.27,175.96092,124.70818,30.781431,15.9,16.58,23.33,18.29227,16.056017
01/03/2018,90.97203,171.71394,1493.45,201.53,175.94,123.04876,1071.41,71.32738,220.6214,34.116528,119.41888,45.363586,75.465706,33.344467,46.40218,106.81662,154.96,171.45485,125.37481,30.762386,15.85,16.14,23.35,18.027163,15.76231
02/03/2018,91.168,172.90123,1500.25,201.34,176.62,124.537575,1084.14,71.659355,221.34879,34.422935,119.78585,45.647343,76.23283,33.668648,47.507915,106.435265,152.91,173.83925,126.50517,30.73382,16.57,17.02,23.96,18.415358,15.81126
05/03/2018,91.74606,173.49977,1523.61,203.24,180.4,125.47531,1094.76,72.34228,224.48438,34.58571,120.88682,46.072983,76.990364,33.992832,48.254776,107.87487,156.68,176.26262,128.42778,31.067059,16.42,17.42,24.38,18.311205,16.056017
06/03/2018,91.43253,173.3526,1537.64,204.55,179.78,123.95751,1100.9,72.25691,222.32188,34.355907,120.073494,46.243233,76.73145,34.150288,49.185925,108.351555,156.5,176.64217,127.84812,30.32442,16.44,17.62,23.2,18.22599,16.251823
07/03/2018,91.96162,171.7434,1545,204.3,183.71,124.75025,1115.04,70.43579,223.39331,34.40378,120.85706,46.195946,75.90681,34.18734,49.777588,108.53269,158.77,177.22612,126.12839,30.076874,15.98,17.38,22.94,18.188118,16.15392
08/03/2018,92.52008,173.61752,1551.86,205.29,182.34,127.66986,1129.38,70.303,221.62799,34.94957,121.224045,46.356735,76.68352,34.37258,49.215027,108.065544,164.21,178.92929,128.47607,30.276812,15.97,17.16,23.51,18.29227,16.056017
09/03/2018,94.58741,176.60043,1578.89,212.94,185.23,129.352,1160.84,70.72034,222.31834,35.208096,123.49539,46.356735,76.990364,34.31701,50.62144,111.75512,166.49,184.06798,127.11384,31.0861,14.835,17.05,23.37,18.368011,16.447628
12/03/2018,94.81275,178.30775,1598.39,211.82,184.76,128.22092,1165.93,71.365326,219.69507,35.054897,123.227585,46.158108,76.57804,34.60415,49.971577,111.34517,168.91,182.87088,125.95448,31.133705,14.99,17.18,23.3,18.169186,16.496578
13/03/2018,92.500496,176.5906,1588.18,209.13,181.88,129.88373,1139.91,70.69189,223.8075,35.188953,122.19605,46.016228,76.44378,34.631927,50.223763,111.03055,170.34,180.45728,126.7467,31.409815,14.47,16.56,23.5,18.178654,16.398092
14/03/2018,91.95181,175.08934,1591,206.99,184.19,127.92123,1148.89,69.80977,222.26903,34.80594,121.58112,45.827065,75.75337,34.298485,50.30136,109.76256,170.23,178.50107,124.215454,31.819214,14.18,16.08,23.54,17.960884,16.398092
15/03/2018,92.27515,175.2954,1582.32,207.82,183.86,128.6366,1150.61,70.58754,226.31244,35.026176,122.40435,45.675724,75.436935,34.30775,49.35082,110.19158,169.8,176.89522,122.83389,32.06676,13.84,15.9,23.77,17.582167,16.496578
16/03/2018,92.686646,174.67723,1571.68,206.96,185.09,129.236,1134.42,71.251495,224.71478,35.217674,123.51522,45.9311,75.72461,34.2707,49.632095,110.01997,168.69,179.0558,124.13817,32.266705,13.86,16.19,24.27,17.818865,16.742796
19/03/2018,91.01122,172.00833,1544.93,203.99,172.56,125.91037,1100.07,70.33144,221.9436,34.786797,122.20597,45.694637,75.42736,33.88168,49.30232,108.58037,168.96,177.1385,124.167145,32.171497,13.22,16.15,23.16,17.591635,16.496578
20/03/2018,91.246376,171.94945,1586.51,204.75,168.15,126.84812,1095.8,70.179695,223.64972,34.786797,123.892136,45.1082,75.09173,33.659386,50.000675,109.16193,169.33,177.38184,123.780685,32.12389,12.97,16,23.4,17.392803,16.496578
21/03/2018,90.60952,168.05399,1581.86,204.83,169.39,126.82879,1094,71.17562,219.74437,34.729336,122.2159,44.720398,73.873924,33.344467,50.010376,111.5835,167.09,176.52539,120.58279,32.42857,12.8,15.95,24.8,17.383335,16.64431
22/03/2018,87.97393,165.67943,1544.92,197.63,164.89,123.14544,1053.15,69.71493,212.23943,34.0878,119.012215,44.342056,73.26983,32.760933,49.30232,108.39923,169.41,171.25046,121.25909,32.799885,12.9,15.73,24.26,17.23185,16.447336
23/03/2018,85.41672,161.84283,1495.56,192.46,159.39,120.94123,1026.55,69.13633,209.61613,33.024952,116.046585,43.783997,72.79037,32.140358,47.876495,107.71279,168.87,166.43292,120.18668,32.12389,13.23,15.78,24.36,17.108765,15.757926
26/03/2018,91.883224,169.52583,1555.86,199.34,160.06,123.155106,1054.09,70.18918,216.04616,33.551586,119.65692,44.521767,73.26983,32.131096,50.902725,109.9723,173.43,172.3113,120.01279,32.361916,13.02,16.67,24.63,17.478016,15.856413
27/03/2018,87.66041,165.179,1497.05,196.15,152.22,122.98108,1006.94,69.904625,214.95146,33.522858,116.44333,44.74877,74.59311,32.325603,49.651497,109.31447,170.1,168.57407,122.099625,32.87605,13.19,16.44,23.67,17.31706,15.708683
